season_id,season_label,event_id,home_team,away_team,is_spl_match,match_url
59708,2024,12246929,Balestier Khalsa,Tampines Rovers,1,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:12246929
59708,2024,12246980,Balestier Khalsa,Tampines Rovers,1,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:12246980
59708,2024,12247006,Balestier Khalsa,Tampines Rovers,1,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:12247006
59708,2024,12247061,Balestier Khalsa,Tampines Rovers,1,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:12247061
59708,2024,13780797,Balestier Khalsa,Tampines Rovers,1,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:13780797
59708,2024,12246910,Lion City Sailors,Tampines Rovers,1,https://www.sofascore.com/football/match/tampines-rovers-lion-city-sailors/QkbsTkb#id:12246910
59708,2024,12246953,Lion City Sailors,Tampines Rovers,1,https://www.sofascore.com/football/match/tampines-rovers-lion-city-sailors/QkbsTkb#id:12246953
59708,2024,12246991,Lion City Sailors,Tampines Rovers,1,https://www.sofascore.com/football/match/tampines-rovers-lion-city-sailors/QkbsTkb#id:12246991
59708,2024,12247030,Lion City Sailors,Tampines Rovers,1,https://www.sofascore.com/football/match/tampines-rovers-lion-city-sailors/QkbsTkb#id:12247030
59708,2024,12246939,Tampines Rovers,Tanjong Pagar United,1,https://www.sofascore.com/football/match/tampines-rovers-tanjong-pagar-united/NkbsTkb#id:12246939
59708,2024,12246973,Tampines Rovers,Tanjong Pagar United,1,https://www.sofascore.com/football/match/tampines-rovers-tanjong-pagar-united/NkbsTkb#id:12246973
59708,2024,12247020,Tampines Rovers,Tanjong Pagar United,1,https://www.sofascore.com/football/match/tampines-rovers-tanjong-pagar-united/NkbsTkb#id:12247020
59708,2024,12247044,Tampines Rovers,Tanjong Pagar United,1,https://www.sofascore.com/football/match/tampines-rovers-tanjong-pagar-united/NkbsTkb#id:12247044
59708,2024,12246935,Albirex Niigata Singapore,Young Lions,1,https://www.sofascore.com/football/match/young-lions-albirex-niigata-singapore/GGnsHGn#id:12246935
59708,2024,12246967,Albirex Niigata Singapore,Young Lions,1,https://www.sofascore.com/football/match/young-lions-albirex-niigata-singapore/GGnsHGn#id:12246967
59708,2024,12247015,Albirex Niigata Singapore,Young Lions,1,https://www.sofascore.com/football/match/young-lions-albirex-niigata-singapore/GGnsHGn#id:12247015
59708,2024,12247048,Albirex Niigata Singapore,Young Lions,1,https://www.sofascore.com/football/match/young-lions-albirex-niigata-singapore/GGnsHGn#id:12247048
59708,2024,12246919,Balestier Khalsa,Young Lions,1,https://www.sofascore.com/football/match/young-lions-balestier-khalsa/OkbsHGn#id:12246919
59708,2024,12246963,Balestier Khalsa,Young Lions,1,https://www.sofascore.com/football/match/young-lions-balestier-khalsa/OkbsHGn#id:12246963
59708,2024,12247001,Balestier Khalsa,Young Lions,1,https://www.sofascore.com/football/match/young-lions-balestier-khalsa/OkbsHGn#id:12247001
59708,2024,12247040,Balestier Khalsa,Young Lions,1,https://www.sofascore.com/football/match/young-lions-balestier-khalsa/OkbsHGn#id:12247040
59708,2024,12246934,Geylang International,Young Lions,1,https://www.sofascore.com/football/match/young-lions-geylang-international/UkbsHGn#id:12246934
59708,2024,12246976,Geylang International,Young Lions,1,https://www.sofascore.com/football/match/young-lions-geylang-international/UkbsHGn#id:12246976
59708,2024,12247013,Geylang International,Young Lions,1,https://www.sofascore.com/football/match/young-lions-geylang-international/UkbsHGn#id:12247013
59708,2024,12247052,Geylang International,Young Lions,1,https://www.sofascore.com/football/match/young-lions-geylang-international/UkbsHGn#id:12247052
59708,2024,13786408,Geylang International,Young Lions,1,https://www.sofascore.com/football/match/young-lions-geylang-international/UkbsHGn#id:13786408
59708,2024,12246943,Lion City Sailors,Young Lions,1,https://www.sofascore.com/football/match/young-lions-lion-city-sailors/QkbsHGn#id:12246943
59708,2024,12246982,Lion City Sailors,Young Lions,1,https://www.sofascore.com/football/match/young-lions-lion-city-sailors/QkbsHGn#id:12246982
59708,2024,12247024,Lion City Sailors,Young Lions,1,https://www.sofascore.com/football/match/young-lions-lion-city-sailors/QkbsHGn#id:12247024
59708,2024,12247058,Lion City Sailors,Young Lions,1,https://www.sofascore.com/football/match/young-lions-lion-city-sailors/QkbsHGn#id:12247058
59708,2024,13781769,Lion City Sailors,Young Lions,1,https://www.sofascore.com/football/match/young-lions-lion-city-sailors/QkbsHGn#id:13781769
59708,2024,12246915,Tampines Rovers,Young Lions,1,https://www.sofascore.com/football/match/young-lions-tampines-rovers/TkbsHGn#id:12246915
59708,2024,12246966,Tampines Rovers,Young Lions,1,https://www.sofascore.com/football/match/young-lions-tampines-rovers/TkbsHGn#id:12246966
59708,2024,12247004,Tampines Rovers,Young Lions,1,https://www.sofascore.com/football/match/young-lions-tampines-rovers/TkbsHGn#id:12247004
59708,2024,12247038,Tampines Rovers,Young Lions,1,https://www.sofascore.com/football/match/young-lions-tampines-rovers/TkbsHGn#id:12247038
59708,2024,12246969,Tanjong Pagar United,Young Lions,1,https://www.sofascore.com/football/match/young-lions-tanjong-pagar-united/NkbsHGn#id:12246969
59708,2024,12247010,Tanjong Pagar United,Young Lions,1,https://www.sofascore.com/football/match/young-lions-tanjong-pagar-united/NkbsHGn#id:12247010
59708,2024,12247041,Tanjong Pagar United,Young Lions,1,https://www.sofascore.com/football/match/young-lions-tanjong-pagar-united/NkbsHGn#id:12247041
59708,2024,13780850,Tanjong Pagar United,Young Lions,1,https://www.sofascore.com/football/match/young-lions-tanjong-pagar-united/NkbsHGn#id:13780850
48772,2023,11041342,Albirex Niigata Singapore,Balestier Khalsa,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-balestier-khalsa/OkbsGGn#id:11041342
48772,2023,11041362,Albirex Niigata Singapore,Balestier Khalsa,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-balestier-khalsa/OkbsGGn#id:11041362
48772,2023,11041382,Albirex Niigata Singapore,Balestier Khalsa,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-balestier-khalsa/OkbsGGn#id:11041382
48772,2023,11041344,Albirex Niigata Singapore,Geylang International,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-geylang-international/UkbsGGn#id:11041344
48772,2023,11041383,Albirex Niigata Singapore,Geylang International,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-geylang-international/UkbsGGn#id:11041383
48772,2023,11041387,Albirex Niigata Singapore,Geylang International,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-geylang-international/UkbsGGn#id:11041387
48772,2023,11041309,Albirex Niigata Singapore,Lion City Sailors,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-lion-city-sailors/QkbsGGn#id:11041309
48772,2023,11041389,Albirex Niigata Singapore,Lion City Sailors,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-lion-city-sailors/QkbsGGn#id:11041389
48772,2023,11041403,Albirex Niigata Singapore,Lion City Sailors,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-lion-city-sailors/QkbsGGn#id:11041403
48772,2023,11041328,Albirex Niigata Singapore,Tampines Rovers,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-tampines-rovers/TkbsGGn#id:11041328
48772,2023,11041350,Albirex Niigata Singapore,Tampines Rovers,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-tampines-rovers/TkbsGGn#id:11041350
48772,2023,11041385,Albirex Niigata Singapore,Tampines Rovers,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-tampines-rovers/TkbsGGn#id:11041385
48772,2023,11041308,Albirex Niigata Singapore,Tanjong Pagar United,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-tanjong-pagar-united/NkbsGGn#id:11041308
48772,2023,11041378,Albirex Niigata Singapore,Tanjong Pagar United,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-tanjong-pagar-united/NkbsGGn#id:11041378
48772,2023,11041401,Albirex Niigata Singapore,Tanjong Pagar United,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-tanjong-pagar-united/NkbsGGn#id:11041401
48772,2023,11041358,Balestier Khalsa,Tanjong Pagar United,1,https://www.sofascore.com/football/match/balestier-khalsa-tanjong-pagar-united/NkbsOkb#id:11041358
48772,2023,11041386,Balestier Khalsa,Tanjong Pagar United,1,https://www.sofascore.com/football/match/balestier-khalsa-tanjong-pagar-united/NkbsOkb#id:11041386
48772,2023,11041404,Balestier Khalsa,Tanjong Pagar United,1,https://www.sofascore.com/football/match/balestier-khalsa-tanjong-pagar-united/NkbsOkb#id:11041404
48772,2023,14566651,Barcelona Eintracht,Frankfurt,0,https://www.sofascore.com/football/match/barcelona-eintracht-frankfurt/zdbsrgb#id:14566651
48772,2023,11041341,Albirex Niigata Singapore,Brunei DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-albirex-niigata-singapore/GGnsKGn#id:11041341
48772,2023,11041346,Albirex Niigata Singapore,Brunei DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-albirex-niigata-singapore/GGnsKGn#id:11041346
48772,2023,11041395,Albirex Niigata Singapore,Brunei DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-albirex-niigata-singapore/GGnsKGn#id:11041395
48772,2023,11041357,Balestier Khalsa,Brunei DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-balestier-khalsa/OkbsKGn#id:11041357
48772,2023,11041363,Balestier Khalsa,Brunei DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-balestier-khalsa/OkbsKGn#id:11041363
48772,2023,11041399,Balestier Khalsa,Brunei DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-balestier-khalsa/OkbsKGn#id:11041399
48772,2023,11041327,Geylang International,Brunei DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-geylang-international/UkbsKGn#id:11041327
48772,2023,11041339,Geylang International,Brunei DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-geylang-international/UkbsKGn#id:11041339
48772,2023,11041409,Geylang International,Brunei DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-geylang-international/UkbsKGn#id:11041409
48772,2023,11041312,Hougang United,Brunei DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-hougang-united/IGnsKGn#id:11041312
48772,2023,11041355,Hougang United,Brunei DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-hougang-united/IGnsKGn#id:11041355
48772,2023,11041380,Hougang United,Brunei DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-hougang-united/IGnsKGn#id:11041380
48772,2023,11041322,Lion City Sailors,Brunei DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-lion-city-sailors/QkbsKGn#id:11041322
48772,2023,11041369,Lion City Sailors,Brunei DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-lion-city-sailors/QkbsKGn#id:11041369
48772,2023,11041405,Lion City Sailors,Brunei DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-lion-city-sailors/QkbsKGn#id:11041405
48772,2023,11041313,Tampines Rovers,Brunei DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-tampines-rovers/TkbsKGn#id:11041313
48772,2023,11041364,Tampines Rovers,Brunei DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-tampines-rovers/TkbsKGn#id:11041364
48772,2023,11041371,Tampines Rovers,Brunei DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-tampines-rovers/TkbsKGn#id:11041371
48772,2023,11041392,Tanjong Pagar United,Brunei DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-tanjong-pagar-united/NkbsKGn#id:11041392
48772,2023,11041426,Tanjong Pagar United,Brunei DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-tanjong-pagar-united/NkbsKGn#id:11041426
48772,2023,11041326,Young Lions,Brunei DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-young-lions/HGnsKGn#id:11041326
48772,2023,11041329,Young Lions,Brunei DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-young-lions/HGnsKGn#id:11041329
48772,2023,11041377,Young Lions,Brunei DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-young-lions/HGnsKGn#id:11041377
48772,2023,15200524,Cf Talavera Real,Madrid,0,https://www.sofascore.com/football/match/cf-talavera-real-madrid/EgbstQFb#id:15200524
48772,2023,14083164,Deportivo Alaves Real,Madrid,0,https://www.sofascore.com/football/match/deportivo-alaves-real-madrid/EgbsKhb#id:14083164
48772,2023,11041318,Balestier Khalsa,Geylang International,1,https://www.sofascore.com/football/match/geylang-international-balestier-khalsa/OkbsUkb#id:11041318
48772,2023,11041343,Balestier Khalsa,Geylang International,1,https://www.sofascore.com/football/match/geylang-international-balestier-khalsa/OkbsUkb#id:11041343
48772,2023,11041373,Balestier Khalsa,Geylang International,1,https://www.sofascore.com/football/match/geylang-international-balestier-khalsa/OkbsUkb#id:11041373
48772,2023,11041393,Geylang International,Lion City Sailors,1,https://www.sofascore.com/football/match/geylang-international-lion-city-sailors/QkbsUkb#id:11041393
48772,2023,11041400,Geylang International,Lion City Sailors,1,https://www.sofascore.com/football/match/geylang-international-lion-city-sailors/QkbsUkb#id:11041400
48772,2023,11557825,Geylang International,Lion City Sailors,1,https://www.sofascore.com/football/match/geylang-international-lion-city-sailors/QkbsUkb#id:11557825
48772,2023,11041323,Geylang International,Tampines Rovers,1,https://www.sofascore.com/football/match/geylang-international-tampines-rovers/TkbsUkb#id:11041323
48772,2023,11041338,Geylang International,Tampines Rovers,1,https://www.sofascore.com/football/match/geylang-international-tampines-rovers/TkbsUkb#id:11041338
48772,2023,11041412,Geylang International,Tampines Rovers,1,https://www.sofascore.com/football/match/geylang-international-tampines-rovers/TkbsUkb#id:11041412
48772,2023,11041340,Geylang International,Tanjong Pagar United,1,https://www.sofascore.com/football/match/geylang-international-tanjong-pagar-united/NkbsUkb#id:11041340
48772,2023,11041361,Geylang International,Tanjong Pagar United,1,https://www.sofascore.com/football/match/geylang-international-tanjong-pagar-united/NkbsUkb#id:11041361
48772,2023,11041416,Geylang International,Tanjong Pagar United,1,https://www.sofascore.com/football/match/geylang-international-tanjong-pagar-united/NkbsUkb#id:11041416
48772,2023,15200513,Guadalajara,Barcelona,0,https://www.sofascore.com/football/match/guadalajara-barcelona/rgbsFLj#id:15200513
48772,2023,11041394,Albirex Niigata Singapore,Hougang United,1,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:11041394
48772,2023,11041420,Albirex Niigata Singapore,Hougang United,1,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:11041420
48772,2023,11561285,Albirex Niigata Singapore,Hougang United,1,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:11561285
48772,2023,11041325,Balestier Khalsa,Hougang United,1,https://www.sofascore.com/football/match/hougang-united-balestier-khalsa/OkbsIGn#id:11041325
48772,2023,11041332,Balestier Khalsa,Hougang United,1,https://www.sofascore.com/football/match/hougang-united-balestier-khalsa/OkbsIGn#id:11041332
48772,2023,11041407,Balestier Khalsa,Hougang United,1,https://www.sofascore.com/football/match/hougang-united-balestier-khalsa/OkbsIGn#id:11041407
48772,2023,11041345,Geylang International,Hougang United,1,https://www.sofascore.com/football/match/hougang-united-geylang-international/UkbsIGn#id:11041345
48772,2023,11041370,Geylang International,Hougang United,1,https://www.sofascore.com/football/match/hougang-united-geylang-international/UkbsIGn#id:11041370
48772,2023,11041431,Geylang International,Hougang United,1,https://www.sofascore.com/football/match/hougang-united-geylang-international/UkbsIGn#id:11041431
48772,2023,11041331,Lion City Sailors,Hougang United,1,https://www.sofascore.com/football/match/hougang-united-lion-city-sailors/QkbsIGn#id:11041331
48772,2023,11041333,Lion City Sailors,Hougang United,1,https://www.sofascore.com/football/match/hougang-united-lion-city-sailors/QkbsIGn#id:11041333
48772,2023,11041375,Lion City Sailors,Hougang United,1,https://www.sofascore.com/football/match/hougang-united-lion-city-sailors/QkbsIGn#id:11041375
48772,2023,11041352,Tampines Rovers,Hougang United,1,https://www.sofascore.com/football/match/hougang-united-tampines-rovers/TkbsIGn#id:11041352
48772,2023,11041372,Tampines Rovers,Hougang United,1,https://www.sofascore.com/football/match/hougang-united-tampines-rovers/TkbsIGn#id:11041372
48772,2023,11041376,Tampines Rovers,Hougang United,1,https://www.sofascore.com/football/match/hougang-united-tampines-rovers/TkbsIGn#id:11041376
48772,2023,11041349,Tanjong Pagar United,Hougang United,1,https://www.sofascore.com/football/match/hougang-united-tanjong-pagar-united/NkbsIGn#id:11041349
48772,2023,11041379,Tanjong Pagar United,Hougang United,1,https://www.sofascore.com/football/match/hougang-united-tanjong-pagar-united/NkbsIGn#id:11041379
48772,2023,11041391,Tanjong Pagar United,Hougang United,1,https://www.sofascore.com/football/match/hougang-united-tanjong-pagar-united/NkbsIGn#id:11041391
48772,2023,11041330,Hougang United,Young Lions,1,https://www.sofascore.com/football/match/hougang-united-young-lions/HGnsIGn#id:11041330
48772,2023,11041360,Hougang United,Young Lions,1,https://www.sofascore.com/football/match/hougang-united-young-lions/HGnsIGn#id:11041360
48772,2023,11041408,Hougang United,Young Lions,1,https://www.sofascore.com/football/match/hougang-united-young-lions/HGnsIGn#id:11041408
48772,2023,14566611,Inter,Liverpool,0,https://www.sofascore.com/football/match/inter-liverpool/UsXdb#id:14566611
48772,2023,11041316,Balestier Khalsa,Lion City Sailors,1,https://www.sofascore.com/football/match/lion-city-sailors-balestier-khalsa/OkbsQkb#id:11041316
48772,2023,11041359,Balestier Khalsa,Lion City Sailors,1,https://www.sofascore.com/football/match/lion-city-sailors-balestier-khalsa/OkbsQkb#id:11041359
48772,2023,11041390,Balestier Khalsa,Lion City Sailors,1,https://www.sofascore.com/football/match/lion-city-sailors-balestier-khalsa/OkbsQkb#id:11041390
48772,2023,11041324,Lion City Sailors,Tanjong Pagar United,1,https://www.sofascore.com/football/match/lion-city-sailors-tanjong-pagar-united/NkbsQkb#id:11041324
48772,2023,11041336,Lion City Sailors,Tanjong Pagar United,1,https://www.sofascore.com/football/match/lion-city-sailors-tanjong-pagar-united/NkbsQkb#id:11041336
48772,2023,11041411,Lion City Sailors,Tanjong Pagar United,1,https://www.sofascore.com/football/match/lion-city-sailors-tanjong-pagar-united/NkbsQkb#id:11041411
48772,2023,14083168,Osasuna,Barcelona,0,https://www.sofascore.com/football/match/osasuna-barcelona/rgbsvgb#id:14083168
48772,2023,14566595,Real Madrid Manchester,City,0,https://www.sofascore.com/football/match/real-madrid-manchester-city/rsEgb#id:14566595
48772,2023,14083185,Sevilla Real,Madrid,0,https://www.sofascore.com/football/match/sevilla-real-madrid/EgbsIgb#id:14083185
48772,2023,11041402,Balestier Khalsa,Tampines Rovers,1,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:11041402
48772,2023,11041428,Balestier Khalsa,Tampines Rovers,1,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:11041428
48772,2023,11041337,Lion City Sailors,Tampines Rovers,1,https://www.sofascore.com/football/match/tampines-rovers-lion-city-sailors/QkbsTkb#id:11041337
48772,2023,11041365,Lion City Sailors,Tampines Rovers,1,https://www.sofascore.com/football/match/tampines-rovers-lion-city-sailors/QkbsTkb#id:11041365
48772,2023,11041381,Lion City Sailors,Tampines Rovers,1,https://www.sofascore.com/football/match/tampines-rovers-lion-city-sailors/QkbsTkb#id:11041381
48772,2023,11041334,Tampines Rovers,Tanjong Pagar United,1,https://www.sofascore.com/football/match/tampines-rovers-tanjong-pagar-united/NkbsTkb#id:11041334
48772,2023,11041368,Tampines Rovers,Tanjong Pagar United,1,https://www.sofascore.com/football/match/tampines-rovers-tanjong-pagar-united/NkbsTkb#id:11041368
48772,2023,11041432,Tampines Rovers,Tanjong Pagar United,1,https://www.sofascore.com/football/match/tampines-rovers-tanjong-pagar-united/NkbsTkb#id:11041432
48772,2023,11041317,Albirex Niigata Singapore,Young Lions,1,https://www.sofascore.com/football/match/young-lions-albirex-niigata-singapore/GGnsHGn#id:11041317
48772,2023,11041366,Albirex Niigata Singapore,Young Lions,1,https://www.sofascore.com/football/match/young-lions-albirex-niigata-singapore/GGnsHGn#id:11041366
48772,2023,11041410,Albirex Niigata Singapore,Young Lions,1,https://www.sofascore.com/football/match/young-lions-albirex-niigata-singapore/GGnsHGn#id:11041410
48772,2023,11041353,Balestier Khalsa,Young Lions,1,https://www.sofascore.com/football/match/young-lions-balestier-khalsa/OkbsHGn#id:11041353
48772,2023,11041396,Balestier Khalsa,Young Lions,1,https://www.sofascore.com/football/match/young-lions-balestier-khalsa/OkbsHGn#id:11041396
48772,2023,11041417,Balestier Khalsa,Young Lions,1,https://www.sofascore.com/football/match/young-lions-balestier-khalsa/OkbsHGn#id:11041417
48772,2023,11041311,Geylang International,Young Lions,1,https://www.sofascore.com/football/match/young-lions-geylang-international/UkbsHGn#id:11041311
48772,2023,11041367,Geylang International,Young Lions,1,https://www.sofascore.com/football/match/young-lions-geylang-international/UkbsHGn#id:11041367
48772,2023,11041433,Geylang International,Young Lions,1,https://www.sofascore.com/football/match/young-lions-geylang-international/UkbsHGn#id:11041433
48772,2023,11041347,Lion City Sailors,Young Lions,1,https://www.sofascore.com/football/match/young-lions-lion-city-sailors/QkbsHGn#id:11041347
48772,2023,11041356,Lion City Sailors,Young Lions,1,https://www.sofascore.com/football/match/young-lions-lion-city-sailors/QkbsHGn#id:11041356
48772,2023,11041374,Lion City Sailors,Young Lions,1,https://www.sofascore.com/football/match/young-lions-lion-city-sailors/QkbsHGn#id:11041374
48772,2023,11041351,Tampines Rovers,Young Lions,1,https://www.sofascore.com/football/match/young-lions-tampines-rovers/TkbsHGn#id:11041351
48772,2023,11041398,Tampines Rovers,Young Lions,1,https://www.sofascore.com/football/match/young-lions-tampines-rovers/TkbsHGn#id:11041398
48772,2023,11041406,Tampines Rovers,Young Lions,1,https://www.sofascore.com/football/match/young-lions-tampines-rovers/TkbsHGn#id:11041406
48772,2023,11041354,Tanjong Pagar United,Young Lions,1,https://www.sofascore.com/football/match/young-lions-tanjong-pagar-united/NkbsHGn#id:11041354
48772,2023,11041384,Tanjong Pagar United,Young Lions,1,https://www.sofascore.com/football/match/young-lions-tanjong-pagar-united/NkbsHGn#id:11041384
48772,2023,11041388,Tanjong Pagar United,Young Lions,1,https://www.sofascore.com/football/match/young-lions-tanjong-pagar-united/NkbsHGn#id:11041388
