season_id,event_id,fetch_ok,away_accurate_passes,away_aerial_duels,away_aerial_duels_total,away_ball_possession,away_big_chances,away_big_chances_missed,away_big_chances_scored,away_big_saves,away_blocked_shots,away_clearances,away_corner_kicks,away_crosses,away_crosses_total,away_dispossessed,away_dribbles,away_dribbles_total,away_duels,away_errors_lead_to_a_goal,away_errors_lead_to_a_shot,away_expected_goals,away_final_third_entries,away_final_third_phase,away_final_third_phase_total,away_fouled_in_final_third,away_fouls,away_free_kicks,away_goal_kicks,away_goalkeeper_saves,away_goals_prevented,away_ground_duels,away_ground_duels_total,away_high_claims,away_hit_woodwork,away_interceptions,away_long_balls,away_long_balls_total,away_offsides,away_passes,away_penalty_saves,away_recoveries,away_red_cards,away_shots_inside_box,away_shots_off_target,away_shots_on_target,away_shots_outside_box,away_tackles,away_tackles_won,away_tackles_won_total,away_through_balls,away_throw_ins,away_total_saves,away_total_shots,away_total_shots__totalshotsongoal,away_total_tackles,away_touches_in_penalty_area,away_yellow_cards,home_accurate_passes,home_aerial_duels,home_aerial_duels_total,home_ball_possession,home_big_chances,home_big_chances_missed,home_big_chances_scored,home_big_saves,home_blocked_shots,home_clearances,home_corner_kicks,home_crosses,home_crosses_total,home_dispossessed,home_dribbles,home_dribbles_total,home_duels,home_errors_lead_to_a_goal,home_errors_lead_to_a_shot,home_expected_goals,home_final_third_entries,home_final_third_phase,home_final_third_phase_total,home_fouled_in_final_third,home_fouls,home_free_kicks,home_goal_kicks,home_goalkeeper_saves,home_goals_prevented,home_ground_duels,home_ground_duels_total,home_high_claims,home_hit_woodwork,home_interceptions,home_long_balls,home_long_balls_total,home_offsides,home_passes,home_penalty_saves,home_recoveries,home_red_cards,home_shots_inside_box,home_shots_off_target,home_shots_on_target,home_shots_outside_box,home_tackles,home_tackles_won,home_tackles_won_total,home_through_balls,home_throw_ins,home_total_saves,home_total_shots,home_total_shots__totalshotsongoal,home_total_tackles,home_touches_in_penalty_area,home_yellow_cards
48772,11041366,1,405,18,36,59,,,,,5,9,12,9,23,10,20,25,39,,4,1.89,,48,60,,12,4,6,4,,44,121,,0,14,20,31,2,462,1,,0,11,7,6,7,0,,,1,17,4,18,18,0,28,1,237,16,35,41,,,,,1,23,2,5,13,5,15,21,35,,2,1.66,,22,35,,13,1,11,2,,38,116,,0,14,18,31,4,285,0,,0,7,3,6,3,6,,,1,12,2,10,10,6,19,2
48772,11041367,1,368,11,32,62,,,,,2,9,9,5,22,5,18,26,41,,4,2.05,,50,63,,9,3,10,2,,52,121,,4,11,18,29,1,434,,,0,6,6,2,8,3,,,5,16,2,14,14,3,25,1,240,20,31,38,,,,,1,21,4,3,8,5,8,15,36,,0,1.38,,20,34,,12,1,16,1,,32,112,,0,15,17,40,1,307,,,0,7,7,2,3,10,,,1,21,1,10,10,10,11,1
48772,11041368,1,250,9,21,44,,,,,4,13,1,3,20,2,13,22,31,,4,1.42,,23,38,,12,2,9,7,,35,117,,0,21,20,48,5,335,,,1,7,5,1,3,4,,,2,11,7,10,10,4,19,3,445,6,18,56,,,,,3,20,9,7,22,3,31,36,43,,2,5.23,,41,48,,14,2,12,1,,47,105,,3,16,27,38,3,515,,,0,14,6,10,8,3,,,0,15,1,22,22,3,33,1
48772,11041369,1,382,19,44,65,,,,,3,18,7,12,26,112,30,41,44,,,1.9,,,,,9,5,6,2,,70,155,,0,32,22,37,2,449,,,0,12,6,6,3,5,,,2,20,2,15,15,5,,2,164,19,44,35,,,,,5,28,4,5,16,98,10,16,36,,,2.07,,,,,19,4,11,3,,53,155,,0,51,23,51,1,240,,,0,9,3,4,3,6,,,1,18,3,12,12,6,,5
48772,11041370,1,316,15,31,51,,,,,1,9,6,9,18,13,16,25,35,,1,1.71,,38,56,,13,1,11,0,,46,139,,0,15,29,46,0,381,,,0,5,6,3,5,4,,,1,25,0,10,10,4,21,2,277,17,34,49,,,,,4,17,0,3,12,12,14,22,34,,1,1.65,,36,52,,13,3,12,1,,43,138,,0,14,24,50,1,342,,,1,7,7,3,7,3,,,1,23,1,14,14,3,14,2
48772,11041371,1,141,13,33,28,,,,,3,23,2,4,13,91,18,27,38,,,1.72,,,,,14,4,7,3,,60,157,,1,50,19,33,1,194,,,0,5,5,2,6,3,,,1,15,3,11,11,3,,2,648,20,33,72,,,,,4,6,6,5,22,107,12,26,40,,,1.11,,,,,11,4,7,2,,56,157,,0,27,20,30,0,713,,,0,6,4,4,6,5,,,2,24,2,12,12,5,,1
48772,11041372,1,362,18,31,61,,,,,7,6,14,7,29,11,24,34,42,,1,4.48,,38,53,,18,2,6,0,,60,151,0,0,15,26,35,1,451,,,0,18,9,6,4,2,,,7,29,0,22,22,2,41,2,168,10,27,39,,,,,0,37,1,0,4,7,14,22,34,,3,1.36,,18,35,,13,1,13,5,,42,124,1,2,19,16,43,0,234,,,0,2,1,1,2,2,,,0,19,5,4,4,2,9,4
48772,11041373,1,380,7,19,59,,,,,4,12,4,1,6,8,26,36,27,,0,0.78,,50,70,,12,3,14,2,,39,150,0,0,25,22,36,1,438,,,0,5,2,7,8,3,,,1,26,2,13,13,3,8,1,228,13,22,41,,,,,5,21,2,6,14,2,28,37,40,,2,2.89,,26,41,,11,2,5,7,,58,152,2,1,20,25,45,3,298,,,0,10,3,5,4,5,,,2,13,7,14,14,5,23,4
48772,11041374,1,638,10,25,71,,,,,2,5,9,8,24,6,15,22,37,,2,2.32,,72,86,,13,1,2,1,,32,88,,0,16,19,35,0,701,,,0,9,7,4,4,5,,,7,11,1,13,13,5,27,2,172,11,27,29,,,,,3,24,2,4,9,5,9,11,33,,0,1.06,,23,33,,11,4,13,3,,27,88,,0,20,18,33,1,220,,,0,3,1,2,3,2,,,1,18,3,6,6,2,7,0
48772,11041375,1,371,12,19,54,,,,,4,14,4,4,17,6,16,19,41,,4,2.13,,43,49,,7,3,18,6,,33,90,,1,17,22,38,0,436,,,0,13,5,6,3,3,,,0,14,6,16,16,3,32,2,295,7,20,46,,,,,8,18,8,3,13,6,13,16,45,,3,1.74,,45,61,,9,0,9,1,,43,91,,0,16,16,31,2,351,,,0,14,10,6,10,2,,,2,22,1,24,24,2,31,3
48772,11041376,1,208,5,12,36,,,,,1,14,2,2,6,7,14,19,28,,7,0.66,,20,34,,10,1,14,4,,37,133,1,0,14,19,42,0,275,,,1,3,5,1,4,2,,,2,14,4,7,7,2,9,2,446,5,12,64,,,,,8,9,6,3,19,11,32,45,40,,0,2.41,,46,54,,7,0,6,1,,54,135,0,0,15,22,34,3,505,,,0,15,8,6,7,2,,,4,17,1,22,22,2,34,1
48772,11041377,1,215,31,52,46,,,,,4,39,5,5,14,9,12,19,45,,2,2.1,,33,42,,11,4,9,2,,50,128,1,0,20,27,47,0,274,,,0,7,5,5,7,1,,,3,19,2,14,14,1,14,0,301,20,50,54,,,,,2,16,8,9,23,12,10,21,29,,1,2.3,,39,54,,16,2,7,3,,32,129,0,1,20,31,43,2,372,,,0,10,5,4,2,5,,,2,23,3,12,12,5,21,1
48772,11041378,1,139,29,56,36,,,,,0,22,0,2,6,7,15,23,42,,3,0.53,,17,34,,7,6,15,9,,38,103,3,0,15,26,49,4,208,,,0,5,5,1,1,3,,,0,20,9,6,6,3,9,3,380,23,48,64,,,,,8,14,16,11,39,4,20,24,38,,0,2.81,,64,75,,15,4,8,1,,37,107,0,0,14,17,32,2,449,,,0,13,4,12,11,0,,,4,10,1,24,24,0,33,1
48772,11041379,1,252,21,35,45,,,,,1,20,7,6,19,6,9,16,37,,0,1.56,,30,45,,9,2,13,4,,35,116,0,0,20,31,46,0,325,,,0,7,7,3,4,8,,,4,24,4,11,11,8,17,2,314,14,35,55,,,,,0,15,2,6,21,3,21,26,40,,1,1.63,,39,64,,10,0,14,1,,45,109,2,0,23,32,64,5,406,,,0,9,7,5,3,3,,,1,25,1,12,12,3,24,1
48772,11041380,1,142,17,42,39,,,,,2,18,2,3,9,2,24,36,36,,3,0.93,,18,36,,11,9,14,4,,44,123,2,0,17,22,43,1,202,,,0,2,3,8,11,5,,,2,18,4,13,13,5,11,5,269,27,46,61,,,,,3,23,9,2,7,3,35,47,41,,6,1.91,,28,55,,19,2,6,5,,51,144,1,0,12,26,55,1,349,,,0,7,7,2,5,2,,,5,18,5,12,12,2,13,6
48772,11041381,1,357,4,14,51,,,,,2,14,1,1,12,98,13,18,40,,,1.09,,,,,11,4,7,3,,51,123,,0,41,27,51,4,432,,,0,3,2,3,4,0,,,3,15,3,7,7,0,,2,430,10,14,49,,,,,4,12,4,4,14,99,9,12,38,,,2.4,,,,,12,2,7,1,,43,123,,0,38,22,46,2,507,,,0,9,2,7,4,1,,,4,20,1,13,13,1,,3
48772,11041382,1,348,5,13,49,,,,,7,9,9,3,15,91,16,24,32,,,4.57,,,,,15,0,12,2,,35,110,,0,38,21,32,0,420,,,0,17,7,8,5,3,,,5,16,2,22,22,3,,2,417,8,14,51,,,,,0,21,4,3,9,99,11,12,39,,,0.87,,,,,3,0,10,2,,44,121,,1,52,24,46,4,492,,,0,7,5,3,2,7,,,3,15,2,9,9,7,,0
48772,11041383,1,361,8,26,59,,,,,2,14,5,7,19,6,13,24,32,,2,1.92,,33,52,,17,0,7,4,,48,145,0,1,21,21,34,1,438,,,0,13,5,9,4,3,,,3,20,4,17,17,3,28,1,239,13,21,41,,,,,3,10,5,3,13,14,18,25,43,,2,0.56,,16,36,,6,3,9,3,,48,120,1,0,14,14,50,3,326,,,0,4,3,5,7,4,,,2,24,3,11,11,4,12,1
48772,11041384,1,324,36,64,55,,,,,8,20,8,10,21,4,15,20,43,,3,2.89,,29,46,,14,5,10,0,,33,95,1,0,15,25,48,1,396,,,0,12,5,6,7,4,,,2,22,0,19,19,4,25,2,231,26,63,45,,,,,2,23,6,5,13,5,10,11,40,,4,1.09,,25,35,,10,1,7,3,,39,99,1,2,14,21,37,2,301,,,0,7,2,3,2,1,,,3,17,3,9,9,1,17,3
48772,11041385,1,279,12,30,45,,,,,3,15,9,5,16,121,13,20,38,,,0.94,,,,,11,1,10,3,,58,154,,0,46,24,37,2,342,,,0,8,6,4,5,6,,,2,27,3,13,13,6,,2,314,16,30,55,,,,,2,22,2,2,15,112,18,26,37,,,0.59,,,,,15,2,9,3,,53,154,,0,37,19,42,2,401,,,0,5,6,3,6,3,,,2,20,3,11,11,3,,2
48772,11041386,1,191,13,30,45,,,,,5,17,10,6,12,5,19,24,38,,5,3.79,,14,27,,12,5,5,5,,42,112,1,0,16,29,49,0,252,,,1,12,6,7,6,4,,,0,18,5,18,18,4,24,6,303,18,32,55,,,,,7,18,3,3,16,5,17,25,36,,6,3.92,,30,44,,11,0,8,4,,32,104,4,2,21,23,41,1,371,,,0,14,2,9,6,2,,,2,18,4,20,20,2,25,0
48772,11041387,1,219,6,21,40,,,,,1,18,4,2,12,9,7,13,27,,4,0.67,,19,33,,12,4,10,2,,34,122,,0,19,20,35,2,278,,,0,2,2,1,2,4,,,3,17,2,4,4,4,9,4,365,15,22,60,,,,,5,16,4,7,20,6,19,26,42,,0,2.12,,35,41,,13,4,6,2,,47,123,,0,13,13,25,2,433,,,1,10,3,5,3,0,,,2,25,2,13,13,0,27,2
48772,11041388,1,129,31,59,42,,,,,3,12,4,1,9,3,16,22,37,,5,0.47,,14,35,,15,4,22,4,,22,84,2,0,8,12,38,2,189,,,1,3,2,3,5,1,,,1,18,4,8,8,1,11,4,269,24,55,58,,,,,2,18,9,6,9,3,22,29,42,,2,1.95,,44,63,,9,7,4,2,,37,87,0,0,15,34,55,1,337,,,1,9,11,6,10,0,,,1,14,2,19,19,0,21,2
48772,11041389,1,281,22,29,51,,,,,7,7,9,4,14,99,17,22,47,,,2.64,,,,,7,5,11,5,,35,82,,1,35,18,41,0,354,,,0,9,3,5,7,3,,,4,21,5,16,16,3,,2,267,12,34,49,,,,,2,17,4,6,14,96,17,23,40,,,2.9,,,,,11,2,6,4,,33,87,,0,52,23,47,1,331,,,0,9,7,8,8,5,,,3,13,4,17,17,5,,2
48772,11041390,1,272,7,12,41,,,,,1,6,7,3,15,5,17,26,33,,3,1.55,,45,50,,13,1,12,3,,33,106,,0,17,22,26,2,317,,,0,5,3,6,5,5,,,3,15,3,10,10,5,20,1,400,4,11,59,,,,,1,7,1,5,15,6,25,25,43,,2,3.25,,34,39,,9,0,13,6,,47,106,,0,12,26,41,0,459,,,0,12,8,6,3,2,,,2,16,6,15,15,2,30,1
48772,11041391,1,209,16,31,47,,,,,7,22,4,5,12,6,16,20,37,,4,2.55,,34,51,,12,0,7,3,,26,82,1,1,10,27,53,3,276,,,0,10,3,8,9,0,,,1,9,3,19,19,0,25,2,293,15,33,53,,,,,4,14,5,8,17,2,15,22,42,,0,0.77,,47,63,,8,4,5,5,,39,94,0,0,17,26,45,0,358,,,0,5,5,4,8,3,,,0,19,5,13,13,3,18,4
48772,11041392,1,406,25,45,66,,,,,3,13,4,4,13,4,22,30,43,,0,0.76,,29,41,,8,6,5,4,,46,120,,0,25,39,61,0,466,1,,1,5,5,4,7,3,,,6,28,4,12,12,3,13,1,153,13,44,34,,,,,2,27,2,3,10,4,10,17,25,,1,3.27,,19,32,,21,2,8,3,,30,128,,0,23,20,44,2,211,0,,1,7,3,6,4,4,,,0,23,3,11,11,4,13,3
48772,11041393,1,351,9,11,50,,,,,5,8,10,4,24,96,20,29,39,,,0.79,,,,,13,2,6,2,,59,160,,0,44,25,39,2,431,,,0,5,1,8,9,6,,,2,21,2,14,14,6,,2,313,2,11,50,,,,,2,14,1,3,8,96,26,41,39,,,2.22,,,,,7,1,9,8,,65,160,,0,57,29,56,4,383,,,0,7,3,5,3,2,,,4,16,8,10,10,2,,0
48772,11041394,1,369,15,26,48,,,,,3,11,4,15,29,8,10,13,31,,1,2.1,,42,54,,19,0,10,1,,25,102,1,0,16,26,39,2,425,,,0,11,7,11,10,0,,,1,10,1,21,21,0,26,0,366,10,24,52,,,,,3,10,3,5,21,7,12,14,42,,6,0.51,,48,64,,5,4,14,6,,44,103,0,1,16,30,53,0,438,,,0,3,2,1,4,4,,,2,10,6,7,7,4,14,2
48772,11041395,1,129,28,53,31,,,,,3,29,2,0,2,110,5,12,39,,,0.84,,,,,6,2,10,7,,28,97,,1,47,24,45,2,190,,,0,4,4,0,4,1,,,2,12,7,8,8,1,,1,419,22,47,69,,,,,5,8,10,4,13,116,17,23,40,,,3.34,,,,,7,3,6,0,,44,105,,1,32,27,42,4,489,,,0,13,7,9,9,0,,,3,12,0,22,22,0,,3
48772,11041396,1,525,11,33,65,,,,,3,14,3,5,11,7,22,36,37,,0,0.84,,71,92,,13,4,6,3,,47,121,1,0,15,9,20,2,590,,,0,3,4,5,9,7,,,2,24,3,12,12,7,19,5,186,18,33,35,,,,,1,22,5,3,11,8,14,21,40,,4,0.56,,15,25,,13,5,9,2,,44,121,0,0,24,16,31,0,244,,,1,4,3,3,3,1,,,0,16,2,7,7,1,16,2
48772,11041398,1,174,7,21,26,,,,,2,13,3,3,7,8,6,10,31,,5,0.6,,11,22,,7,2,15,6,,39,127,,1,10,19,39,1,232,,,0,6,3,3,3,5,,,0,18,6,9,9,5,11,0,720,14,20,74,,,,,4,9,7,3,18,9,23,31,46,,0,2.76,,69,74,,8,0,6,3,,44,105,,0,17,21,27,0,776,,,0,12,11,7,10,2,,,4,21,3,22,22,2,23,0
48772,11041399,1,372,20,27,60,,,,,3,22,5,5,15,2,15,30,41,,3,1.79,,38,59,,7,5,7,5,,37,112,2,0,11,19,37,2,456,,,0,6,1,7,5,9,,,7,20,5,11,11,9,20,2,170,6,25,40,,,,,2,25,8,0,12,5,21,31,31,,0,1.65,,26,44,,20,4,4,3,,38,113,0,1,15,28,49,1,242,,,1,5,5,8,11,6,,,2,21,3,16,16,6,13,7
48772,11041400,1,351,19,33,59,,,,,5,25,9,13,29,4,31,39,43,,0,3.67,,36,47,,13,6,8,1,,50,124,3,1,15,17,35,1,411,,,1,12,7,4,5,1,,,2,18,1,17,17,1,23,3,251,21,39,41,,,,,3,29,6,7,16,6,16,25,33,,1,1.16,,24,36,,18,3,9,4,,35,126,3,0,18,15,34,1,308,,,0,8,8,2,5,5,,,2,20,4,13,13,5,18,4
48772,11041401,1,525,11,27,68,,,,,3,9,11,6,18,6,11,17,34,,2,1.84,,76,97,,11,0,7,1,,32,96,0,0,5,20,36,1,601,,,0,8,6,11,12,0,,,5,22,1,20,20,0,24,0,140,19,33,32,,,,,2,25,2,1,5,4,11,21,40,,4,0.39,,21,31,,4,3,15,9,,33,95,2,0,21,25,44,1,193,,,0,3,4,1,4,1,,,6,23,9,7,7,1,7,2
48772,11041402,1,223,4,14,38,,,,,2,28,2,4,8,94,23,31,29,,,2.76,,,,,11,1,9,3,,61,210,,1,49,26,48,2,286,,,0,10,4,7,4,4,,,4,14,3,14,14,4,,2,406,9,14,62,,,,,3,5,7,6,22,98,33,48,39,,,2.81,,,,,13,1,6,4,,79,210,,0,37,21,32,4,490,,,0,10,6,5,4,3,,,1,22,4,14,14,3,,2
48772,11041403,1,224,7,20,42,,,,,0,28,5,3,9,94,16,20,36,,,0.9,,,,,7,2,17,5,,32,96,,0,56,21,48,2,288,,,1,4,2,4,2,4,,,1,16,5,6,6,4,,1,374,15,22,58,,,,,3,13,10,5,23,91,25,31,42,,,1.82,,,,,9,3,3,4,,44,104,,0,32,20,33,0,451,,,0,12,12,8,11,1,,,3,25,4,23,23,1,,1
48772,11041404,1,279,14,26,48,,,,,4,17,8,3,10,2,19,26,34,,2,1.9,,37,52,,9,2,9,3,,33,111,,0,23,25,44,2,354,,,0,8,3,5,4,0,,,1,19,3,12,12,0,18,0,278,11,27,52,,,,,1,11,7,5,18,4,17,32,39,,1,1.58,,38,62,,11,4,11,1,,45,116,,0,22,23,45,1,359,,,0,9,6,4,2,5,,,2,26,1,11,11,5,23,1
48772,11041405,1,183,11,30,38,,,,,3,25,4,3,10,93,11,19,32,,,1.7,,,,,10,2,9,3,,46,143,,0,52,21,44,3,253,,,0,6,4,6,7,7,,,2,21,3,13,13,7,,0,404,13,30,62,,,,,2,10,3,6,21,93,23,28,41,,,1.75,,,,,7,4,11,5,,59,143,,2,23,31,54,1,492,,,0,8,5,5,6,4,,,5,23,5,14,14,4,,3
48772,11041406,1,643,18,27,73,,,,,6,8,16,12,27,8,22,32,42,,0,3.8,,82,91,,15,1,10,0,,53,140,1,3,20,13,21,0,715,,,0,17,11,9,12,3,,,0,33,0,29,29,3,46,2,154,8,26,27,,,,,0,30,1,0,8,4,15,21,31,,6,0.1,,9,20,,6,1,16,6,,42,131,0,0,29,15,37,1,213,,,0,0,3,0,3,4,,,2,15,6,3,3,4,7,1
48772,11041407,1,288,14,32,57,,,,,4,9,9,3,18,7,24,32,39,,3,1.7,,30,50,,15,2,8,2,,47,124,0,0,27,30,60,2,384,,,0,13,7,9,7,0,,,3,33,2,20,20,0,23,2,239,12,30,43,,,,,2,24,3,3,10,5,21,29,33,,1,0.94,,35,55,,11,2,14,6,,39,122,1,0,18,26,49,0,316,,,0,6,4,4,4,11,,,2,25,6,10,10,11,11,1
48772,11041408,1,330,11,42,57,,,,,0,27,5,6,16,8,17,28,28,,4,0.7,,39,53,,10,3,13,3,,42,145,0,0,13,32,47,1,380,,,0,3,1,3,1,7,,,2,17,3,4,4,7,10,2,225,33,46,43,,,,,5,14,6,6,19,9,19,25,46,,1,1.29,,23,39,,12,5,10,2,,58,148,1,1,13,22,36,3,286,,,0,10,6,5,7,8,,,0,17,2,17,17,8,19,2
48772,11041409,1,448,16,25,56,,,,,1,20,2,7,15,12,15,24,38,,2,2.3,,51,68,,7,1,10,3,,45,133,1,1,16,32,49,1,514,,,0,5,4,3,4,9,,,8,14,3,9,9,9,9,2,226,5,25,44,,,,,1,6,2,4,17,4,18,25,33,,0,1.77,,40,58,,13,2,8,1,,44,122,0,1,15,25,48,2,293,,,0,8,7,4,5,6,,,0,22,1,13,13,6,14,2
48772,11041410,1,204,25,50,38,,,,,0,13,1,1,4,9,6,15,35,,8,0.26,,19,32,,10,6,14,1,,36,123,2,0,13,24,41,1,279,,,0,3,2,1,0,3,,,0,24,1,3,3,3,6,2,415,17,48,62,,,,,8,16,5,4,13,5,12,24,36,,0,2.35,,61,70,,20,1,4,1,,44,120,1,2,14,25,43,0,479,,,0,15,7,4,6,2,,,0,22,1,21,21,2,31,0
48772,11041411,1,179,26,44,39,,,,,5,19,7,6,13,11,14,20,42,,4,1.66,,25,41,,4,2,9,3,,34,97,1,1,18,21,39,0,236,,,0,5,3,4,8,7,,,0,25,3,13,13,7,14,0,357,11,39,61,,,,,1,22,4,6,16,4,17,21,32,,2,1.95,,34,59,,11,1,13,4,,34,99,0,0,17,22,50,0,427,,,0,7,5,6,5,4,,,2,19,4,12,12,4,10,0
48772,11041412,1,201,13,28,40,,,,,0,19,7,3,7,4,10,17,35,,2,1,,19,34,,20,2,9,1,,42,127,1,0,12,24,39,4,261,,,0,4,5,2,3,5,,,1,18,1,7,7,5,8,3,338,15,28,60,,,,,2,5,5,5,17,5,16,37,35,,1,0.57,,31,48,,17,2,6,2,,41,128,2,0,10,22,38,2,403,,,0,5,3,2,2,2,,,2,20,2,7,7,2,24,3
48772,11041416,1,348,15,35,57,,,,,3,16,7,8,22,12,21,29,44,,2,0.88,,40,66,,10,5,7,1,,61,135,1,0,21,25,56,1,443,,,0,3,4,5,9,3,,,1,20,1,12,12,3,17,0,223,20,34,43,,,,,0,20,5,5,20,4,6,16,30,,2,2.22,,31,49,,13,4,11,5,,32,137,1,0,24,33,58,2,308,,,0,8,5,3,0,3,,,3,22,5,8,8,3,21,5
48772,11041417,1,260,7,17,47,,,,,1,19,3,4,6,3,16,24,37,,5,1.31,,26,40,,14,1,12,3,,44,120,,0,24,20,34,2,319,,,0,5,5,5,6,4,,,0,31,3,11,11,4,11,3,381,7,17,53,,,,,2,13,3,4,14,1,14,21,32,,4,2.69,,34,49,,13,1,11,4,,35,114,,0,17,21,41,2,461,,,0,5,6,6,9,5,,,5,28,4,14,14,5,19,0
48772,11041420,1,334,9,18,56,,,,,1,10,2,1,6,3,12,15,38,,10,0.26,,16,32,,11,4,17,4,,44,120,,0,10,25,50,1,407,,,0,0,4,0,5,3,,,2,14,4,5,5,3,3,0,257,9,18,44,,,,,6,9,3,8,17,1,18,23,29,,0,2.07,,29,40,,22,5,9,0,,30,113,,1,17,18,33,1,315,,,0,10,9,6,12,1,,,2,20,0,22,22,1,23,3
48772,11041426,1,312,22,51,58,,,,,10,8,5,6,15,10,19,31,40,,3,1.57,,45,71,,11,2,12,2,,42,106,0,0,10,29,53,2,410,,,1,9,4,3,8,2,,,7,27,2,17,17,2,18,2,167,31,53,42,,,,,3,26,3,5,15,6,8,13,42,,5,2.14,,30,49,,8,2,8,3,,35,103,3,0,23,21,53,0,254,,,0,7,7,4,7,3,,,3,20,3,14,14,3,13,0
48772,11041428,1,518,7,20,66,,,,,3,5,5,8,29,7,34,50,36,,4,2.59,,56,69,,10,0,6,2,,52,140,1,1,9,29,47,2,592,,,0,16,9,5,2,4,,,1,25,2,18,18,4,39,4,210,12,18,34,,,,,2,19,3,1,5,10,16,20,33,,2,1.23,,22,41,,12,3,11,2,,46,154,0,0,19,7,19,3,284,,,0,4,5,3,6,6,,,3,16,2,10,10,6,9,1
48772,11041431,1,235,11,23,46,,,,,1,23,3,1,9,7,13,26,30,,3,2.49,,28,46,,15,5,7,1,,47,167,2,0,23,28,55,3,305,,,0,10,4,8,3,2,,,1,26,1,13,13,2,14,3,308,10,21,54,,,,,6,20,6,3,18,11,28,38,43,,0,1.54,,37,57,,16,1,6,7,,68,158,0,0,19,17,35,1,375,,,0,5,2,3,6,5,,,4,20,7,11,11,5,21,3
48772,11041432,1,567,13,31,71,,,,,3,8,9,9,21,4,17,26,40,,0,1.27,,46,64,,11,1,7,1,,39,97,,1,14,32,56,4,649,,,1,6,3,2,3,1,,,0,25,1,9,9,1,23,2,131,13,29,29,,,,,0,15,1,2,6,4,6,13,29,,2,0.21,,18,30,,10,3,10,0,,22,88,,0,12,22,35,1,194,,,0,1,4,1,4,1,,,1,10,0,5,5,1,4,3
48772,11041433,1,225,9,25,45,,,,,4,16,7,3,7,11,12,18,29,,6,0.72,,15,35,,13,2,9,5,,35,126,,0,25,19,45,3,315,,,0,5,4,5,8,2,,,0,24,5,13,13,2,17,1,289,15,25,55,,,,,3,12,5,4,14,10,26,28,45,,5,3.21,,29,48,,9,4,9,3,,53,126,,0,21,25,48,2,385,,,1,12,7,9,7,2,,,2,37,3,19,19,2,17,3
48772,11557825,1,283,14,22,41,,,,,2,27,5,2,12,6,26,31,39,,7,1.3,,36,50,,3,2,11,6,,46,130,0,1,21,26,43,2,351,,,0,6,6,2,5,6,,,1,20,6,11,11,6,21,1,436,8,24,59,,,,,3,4,9,10,23,0,22,35,32,,1,2.38,,43,55,,5,0,9,1,,41,126,1,0,11,21,48,3,521,,,1,14,8,8,5,3,,,0,29,1,19,19,3,34,0
48772,11557830,1,306,16,43,57,,,,,2,14,7,6,23,119,12,17,32,,,2.06,,,,,18,2,11,5,,48,151,,0,40,24,53,4,393,,,0,10,6,8,6,3,,,7,23,5,16,16,3,,1,241,23,43,43,,,,,1,25,4,5,18,108,21,32,45,,,1.34,,,,,5,7,9,7,,66,151,,1,53,32,50,1,305,,,1,7,6,5,6,0,,,2,12,7,13,13,0,,1
48772,11561284,1,603,5,15,63,,,,,7,8,7,7,26,2,29,32,43,,1,3.91,,70,87,,12,1,6,2,,52,117,,0,20,23,32,0,678,,,0,17,10,12,12,4,,,5,15,2,29,29,4,47,1,281,6,16,37,,,,,1,23,4,5,12,5,13,18,28,,2,1.95,,25,36,,8,1,16,10,,31,116,,0,26,24,43,2,344,,,0,8,4,3,0,3,,,4,9,10,8,8,3,20,3
48772,11561285,1,399,8,11,53,,,,,1,19,1,2,9,3,13,20,34,,7,0.45,,32,46,,9,1,16,3,,37,120,,0,19,29,50,3,463,,,0,3,4,1,3,2,,,2,20,3,6,6,2,9,2,343,4,14,47,,,,,5,7,3,8,15,5,21,28,33,,1,3.47,,43,57,,11,2,9,1,,44,131,,1,11,23,39,0,396,,,0,13,10,8,11,0,,,3,22,1,24,24,0,32,0
48772,14025220,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48772,14025226,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48772,14025228,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48772,14025230,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48772,14083185,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
